Subject,Date,Body,filepath,Source
Lesotho,2/15/24,"253 ""private body"" means a natural person or juristic person who or which canies or has carried on any trade, business or pr.ofession but only in that capacity; ""plocessing"" means an operation or activity or any set of oper.ations, whether or not by automatic means relating to - (a) the collection, receipt, recording, organisation, collation, storage, updating or modification, retrieval, alteration, consuitation or use; dissemination by means of transmission, distribution ol making available in any othel form; ormerging, linking, as well as blocking, degradatiorr, erasure or destruction, of information; (b) (c) ""plofessionallegal advisel"" means any legally qualified person, whether in private practice or not, who lawfully plovides a client, at his or her or its request, with independent, confidential legal advice; ""public body"" means - (a) any department of state or administration in the national sphere of government or any council in the loca1 spher.e of government; or' (b) any other functionaly or institution when - (i) (ii) exercrsing a power ol performing a duty in telms of the constitution; or' exelcising a public power or perfolming a public function in terms of any legislation; ""public communications networt"" means an electronic communications network used whoily ol mainly for the provision of publicly available electronic communications selvices ; ""public record"" mealls a recold that is accessible in the public domain",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"254 arrdwhichisintlrepossessionoforunder.thecontrolofapublicbody, whether or not it was created by that public body; ""lecord"" means any recorded information - (a) regardless of form ol medium' including the following - (i) writing on any material; (ii) information produced, recolded or storedby means of any tape-recorder' computer equlpment, whether hardware ot software or both' or other device, and any material subsequently derived fiom information so produced' r-ecorded or stored; (ii0 labe1, marking or other yiit1""g that identifies or describes uny thi'g of which it forms part' or to which it is attached by any means; book, map, plan, glaph or drawing; or (iv) (v) (b) in the possession or under the oontrol of a data conroller; (c) whether or not it was created by the data controller; and (c1) regardless of when it came into existence; ..re-identify,,inrelationtoper.sonalinformationofadatasubject,means to tesurtect any information that has been cle-identifiecl' that - (a) identifies the data subject; (b) can be used or manipulated by a reasonably foreseeable",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,255 method to identify the data subject; or (c) can be linked by a leasonably foreseeable method to other infolmation that identilies the data subject. application of the act 3. this act applies lo a dala controller' - (a) domiciled or having its principal place of business in lesotho; or (b) not domiciled or does not have its principal place of business in lesotho and - (i) uses automated or non-automated means in lesotho; or (ii) the automated or non-automated means ale only used for forwalding personal infonnation. exemptions 4. this act does not apply to the processing of personal inforrnation- (a) in the course of a purely personal or household activity; (b) which has been de-identified to the extent that it cannot be reidentified; or (c) by ol on behalf of the state and involves national security and defence or public safety; (d) solely for journalistic purposes or the purpose of artistic or literary expression only if they ale necessary to reconcile the right to privacy with the rules governing fi'eedom of expression; or' (e) which has been exempted under this act.,https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"256 sector specific legislation 5. (1) this act does not affect the operation of any sector specific legislation which regulates the processing of personal information and is capable of operating concurtently with this act' (2) where the sector specific legislation provides fol the protection of personal information and such safeguards aie more extensive than those set ouiunder this act, the extensive safeguards shall prevail' 1 part ii _ data protection commission establishment of the data protection commission 6. (1) there is established a data protection commission which sha1l consist of a chairperson with legal expertise and five other members with exper.tise il1 social sector, business, information technology, finance and statistics ' (2)membersshallbeappointedbytheprimeministerontheadvice of the ministel. (3)beforethemembel.saleappointed,theministelshallinviteinterested parties through the media and by notice published in the gazette to propor"".urrdidateswithin30daysofthepublicationofsuchnotice. disqualifi cation frorn offi ce 7 . a person shall not be appointed as a member if the pelson - (a) is a member of par'liament; (b) is a councilor of a local authority; (c) is an unlehabilitated insolvent; or (ci) has been convicted of - (i) an offence undel this act;",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"257 8. (1) the powers and duties of the commission ar.e to - (ii) (iii) functions of the commission (c) (d) a crime involving dishonesty; or a crime and sentenced to a custodial sentence of more than 5 years. promote by education and pubiic awareness, an undelstanding and acceptance of information protection principles; make public statements in r.elation to any matter affecting protection of personal information of a data subject or of any class of data subjects; monitor and enforce compliance with the provisions of this act by public and private bodies; undeltake lesearch into, and monitor-developments in information processing and computer.technology to ensure that any adverse effects of such developments on protection of personal information of data subjects are minimised and report to the minister the lesults of such research and monitoring; examine any proposed policy or legislation which may affect the protection of pelsonal information of data subjects, and repolt to the minister the r.esults of that examination; report, with or without lequest, to parliament from time to time on any matter affecting plotection of personal information of a data subject, including the need for, or desilability of, taking legislative, administrative, or other action to give plotection or better protection to personal information of a data subject; conduct an audit of pelsonal information maintained by (a) (b) (e) (d (e)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"258 a datacontroller for the pul'pose of ascertaining whether or not the information is rnaintained according to the information protection principles ; (h) monitor the use of unique identifiers of data subjects' and report to parliament fi'om time to time on the results of that monitoring; (i) maintain, publish and provide copies of registers as required under this act; (j) receive and invite representations from members of the public on any matter provided for under this act; (k) consult and co-bperate with other persons and bodies. concerned with protection of personal information principles; (1) advise the minister or a public or private body on their obligations under this act; (m) teceive, investigate and resolve complaints through- mediation and reconciliation on alleged violations of the provisions of this act, and repolt the findings and decisions to the complainants; (n) report to par-liament from time to time on the desirability of the acceptance, by lesotho, of any intemational instrument relating to the protection of pelsonal information of a data subject; (o) issue, approve, amend or revoke codes of conduct; (p) make guidelines to assist public ol private bodies to develop codes of conduct or to apply codes of conduct; (q) r'eview a decision made undel an apploved codes of conduct; and (r) exercise and perform such other functions or powers as",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"259 conferred to it under this act. (2) the commission may, from time to time, in the public interest or in the legitimate interests of any person or body of persons, publish reports relating generally to the exercise of the commission's functions under this act or. to any case investigated by the commission, whether ol not the matters to be dealt with in any report have been the subject of a report to the minister.. (3) for the pulposes of this section, ""time-to-time,, means quarlerly from the 1st of april eachyear. tenure of office 9 a member shall - hold office for 5 years from the date of appointment unless - the member resigns; or the appointment is telmjnated by the prime minister after the membel has been affolded an oppor:tunity to make representations; or yacate office for inability to pelform the functions of the commission undel this act, whether arising from infirmity of body ol mind ol fbl misconduct. allowances of the members of the commission 10. amember of the commission shall be paid such allowances as the minister may, in consultation with the minister lesponsible for finance, determine. f unds of the comrnission 11. (1) the funds of the commission shall comprise of such amounts as shall be appropriated by palliament from tire consolidated fund. (2) the commission shall use the funds allocated undel subsection (1) to carry out its functions as stipulated under this act. (a) (i) (i1) (b)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"260 autlit of accounts 12. (1) the commission sha1l submit' to the minister' a budget for its annualoperations,,o.i"",,than6monthsbeforetheendofeachfinancialyear, *ni.tt shall end on the 31st of march' (2)thecommissionshall,within3monthsaftertheendofeachfinancial year, prepare a financial statemer t which reflects - (a) the income and expenditure of the commission during the preceding financial yeal; and (b) a balance sheet showing the stateof its assets' liabilities and financial position ai at the end of that financiai year' (3)theauditor-generalshailauditthecommission,sfinancial records each year' (4)thecommissionshall,within6monthsaftertheendofthefi nancialyear,submitthefinancialstatementandauditreporttotheministerfor submission to parliament' protection of commission duty of confidentiality the commission o his knowledge, by law or in the",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"261 part iii - protection of personal information frocessing of personal information 15. (1) the processing of personal information shall be automated, processed and kept in - (a) a filing cabinet; and (b) electronic form. personal information shall be processed if - (a) the data subject provides expticit consent to the pr.ocessing; processing is necessary for the conclusion ot performance of a contract to which the data subject is a party; processing is necessary for compliance with a legal obligation to which the data controller is subject; processing is necessaly to protect the legitimate interests of the data subject; processing is necessary for the proper pelformance of a public law duty by a public body; or (2) (b) (c) (d) (e) (d processing is necessary for pursuing the legitimate in_ terests of the data contloller or of a third party to whom the infolmatiou is supplied. (2) a data subject may, on compelling legitimate grouncls, raise a written objection to the processing of data relating to him on the grounds listed in subsection (1) with the commission, and where the objection is upheld by the commission, the data controller shali not process the data. minimality 16. personal information may only be plocessed if, given the purpose for",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"262 which it is processed, it is adequate, relevant and not excessive. collection directly frorn the data subject 17 . (1) apelson sha1l collect personal information dilectly fi'om the data subject, except where - (a) (b) the information is contained in a public recold or has deliberately been made public by the data subject; the data subject has consented to the collection of the information from anothsr source; collection of the information from another source would not prejudice a legitimate interest of the data subject; collection of the information from another source is necessary - (i) to avoid prejudice to the maintenance or enforcement of the law and order; (ii) for the conduct of proceedings in any court or tribunal that have commenced or are reasonably contemplated; (iii) in the legitimate interests of national security; or: (iv) to maintain the iegitimate interests of the data controller or of a third palty to whom the information is supplied; compliance would prejudice a lawful pulpose of the collection; or compliance is not reasonably practicable in the circumstances ofthe particular case. (c) (d) (e) (0",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"263 furpose specification and further processing limitation 18. (1) personal data shall be collected for specified, explicit and legitimate purposes and shal1 not be fulthel processed in a way incompatible with those purposes. (2) the further plocessing of personal information sharl be compatible with the purposes of collection if - (a) the data subject has consented to tlie further processing of the information: the information is available in a public record or has deiiberately been made public by the data subject; further plocessing is necessary - (i) to avoid prejudice to the maintenance of the law or enforcement of the law and order; (ii) for the conduct ofproceedings in any court or tribunal that have commenced or are reasonably contemplated; or (iii) in the legitimate interests of national security; the further processing of the information is necessary to plevent or mitigate a serious and imminent threat to- (i) public health and safety; or (ii) the life or health of the data subject or another individual; or the information is used for historical, statistical or research purposes and the data controller has established applopliate safeguards against the personal data being used for any other pulposes. (b) (c) (d) (e)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"264 r.etention of records 19, (1) subject to subsections (2) and (3), records of personal information shall not be retained any longer than a prescribed peliod, unless - (a) (b) (c) (d) retention of the record is required or authorised by law; the data controller reasonably requires the record for lawful purposes related to its functions or activities; retention of the record is required by a contract between the parties; or the data subject has consented to the retention of the recold. (2) recolds of personal information may be retained for periods in excess of those contemplated in subsection (1) fol histot'ical, statistical or research purposes and the data controller has established appropriate safeguards against the personal data being used for any other puryoses' (3) a data controller which or who has used a record of personal information of a data subject to make a decision about the data subject shall - (a)retaintherecor.dfor.suchpeliodasfnayberequiredor prescribed by law or a code of conduct; or (b) if there is no law or code of conduct prescribing a letention period, retain the record for a period which will affor-d the data subject a reasonable opportunity, taking all considelations lelating to the use of the personal information into account, to request access to the record' (4) a data controller sha1l destroy or delete a record of personal infolmation or de-iclentify it as soon as reasonably practicable after the data controller is no longer authorised to retain the lecord in terms of subsection (1) ot' (2). (5) the clestruction ol deletion of a record of personal infolmation in terms of subsection (4) shall be done in a manner that plevents its recon-",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"265 struction in an intelligible form, security rneasures on integrity of personal inforrnation 20. (1) a data controller shall secure the integrity of personal information in its possession or under its control by taking appropriate, leasonable technical and autholised measures to ptevent- (a) loss of, damage to or unauthorisecl destruction of per_ sonal information; and unlawful access to or pr.ocessing of pelsonal informa_ tion. (2) in order to give effect to subsection (1), the data controller shall take reasonable measures to - (a) identify all reasonably foreseeable intemal and externai risks to personal information in its possession or under its control; establish and maintain appropriate safeguards against the risks identified; (c) regula.ly verify that the safeguards a'e effectively implemented; and (d) ensure that the safeguards are continualry updated in response to new risks or deficiencies in previously imple_ mented safeguards. (3) the data controller sha[ have due r.egar.d to generally accepted information security practices and plocedures or professionil rules and regulations which may apply generally or be lequired in the specific industry. rnformation processed by an agent of flre data contnoller 27. an agent or anyone processing personal information on behalf of a data controilel shal1- (b) (b)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"266 (a) (b) process such information only with the knowledge or authorisation of the data contr:oiler; and treat personal information which comes to their knowledge as confidential and shall not disclose it, unless required by law or in the course of the performance of their duties. the commission; and the data subject, unless the identity of such data subject canuot be established. security measures regarding information processed by an agent 22, (1) adata controllel shall ensure that an agent which processes pefsonal information for or on behalf of the data controller establishes and maintains the security measures leferred to in this act. (z) the processing of personal information for a data controllel by an agent on behalf of the data controller shall be governed by a written contract between the agent and the clata controller, which requires the agent to establish and maintain confidentiality and security measules to ensure the integrity of the personal information. (3) where the agent is not domiciled or does not have its principal place of business in lesotho, the data controller shall take reasonable steps to ensule that the agent complies with the laws relating to the protection of personal infolmation of the tenitory in which the agent is domiciled' notification of security compromises 23. (1) where there are reasonable glounds to believe that the personal information of a data subject has been accessed or acquired by an authorised person, the data controller, oi any third party processing personal information under the authority of a data controller', shall notify - (a) (b) (2) the notification referred to in subsection (l) shall be made as soon as reasonably possible after the discovery of the compromise, taking into account the legitimate needs of law enforcement or any measul'es leasonably",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"267 necessary to detelmine the scope of the complomise and to restore the integrity of the data controllel's information system. (3) the data controller shali delay notification to the data subject where the lesotho mounted police service, the national security selvice ol the commission determines that notification will impede a criminal investigation. (4) the notification to a data subject'eferred to in subsection (1) sha11 be in writing and communicated to the data subject in one of the following ways - (a) (b) (c) (d) (e) mailed to the data subject's last known physical or postal address; sent by e-mail to the data subject's last known e-maii addless; placed in a prominent position on the website of the party responsible for notification; published in the news media; or' as rnay be directed by the commission. (5) a person making notification shall ensure that the notification ptovides sufficient information to allow the data subject to take plotective measures against potential consequences of the compromise, including, if known to the data controller, the identity of the unauthorised person who may have accessed or acquired the pelsonal information. 6) the commission may direct adatacontroller to publicise, in any manner specified, the fact of any compromise to the integrity or confidentiality of personal information, where the commission has reasonable grounds to believe that the publicity would protecr a data subject who may be affected by the compromise. quality of information 24. (1) the party responsible for collecting and plocessing of pelsonal information shall take reasonably practicable steps to ensure that the personal",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"268 information is complete, acculate, not misleading and kept up to date where necessary. (2) in taking the steps refened to in subsection (1), the party responsible fol collecting and processing of personal information shall have regard to tne puryose for which personal information is coliected ol further plocessed. notification to the commission and to the data subject 25. (1) where personal infonnation is collected by the data controller directly from the data subject, the data controller shall take reasonable practicable steps to ensure that the data subject is aware of - (a) the information being collected; the name and address of the data controller; the purpose for which the information is being collected; whether or not the supply of the information by the data subject is mandatory; the consequences of failure to provide the information; any law authorising ol requiring the collection of the information; and any further infolmation which is necessary having regard to the specific circumstances, such as the - (b) (c) (d) (e) (f) (e) recipient or category of recipients of the information; nature or category of the information; and (iii) existence of the right of access to and the right to lectify the information collected' the steps referred to in subsection (1) shal1 be taken - (i) (ii) (2)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"269 (a) before the information is collected, unless the data subject is aheady aware of the information under subsec_ tion (1); or (b) in any other case, as soon as reasonably practicable after. it has been collected, (3) a data contloller which has previously taken the steps referred to in subsection (1) shal1 be in compliance with subsection (1) in relation to the subsequent collection from the data subject of the same information or information of the same kind if the purpose of collection of the information is un_ changed. (4) a data controiler may not comply with subsection (1) where- (a) the data subject has provided consent for the non-com-- pliance; (b) (c) (d) non-compliance would not prejudice the legitimate in_ terests of the data subject as set out under this act; non-compliance is necessa-ry - (i) to avoid prejudice to the maintenance or en_ forcement of the 1aw and order; (ii) to enforce a 1aw imposing a pecuniary penalty; (iii) to enforce legislation concerning the collection of revenue by the state; (iv) for the conduct of pr-oceedings in any cour.t or tlibunal that have been commenced or are rea_ sonably contemplated; or (v) in the interests of national security; compliance would prejudice a lawful purpose of the co1_ lection;",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"210 (i) not be used in a form in which the data subject may be identified; or (ii) be used for histor-ical, statistical or research pur_ poses. (5) a dara controller shall process personal information only upon notification to the commission. ,dccess to and challenges of personal inforrnation 26. (1) a data subject who provides adequate proof of identity, shall have a right to lequest- (e) (f) (a) compliance is not reasonably practicable in the circum_ stances ofthe particular case; or the information shall - a data controller to confirm, fi.ee of charge, whether or. not the data controlle'holds personal infor.mation about the data subject; and from a data conkoller, personal infor.mation about the data subject held by the data contloller., including infor_ mation about the identity of a1l third parties, or cate_ golies of thild parties who have ol have had, access to the information - (b) (i) within a presclibecl time; (ii) at a prescribed fee; (iii) in a reasonable manner and for.mat; and (iv) in a folm that is generally understandabie. (2) whele the data controller.denies a datasubject a reqnest made in terms of subsection (1) above, the clata subject shall be lntitled to be given written reasons for.the denial.",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"277 (3) a data subject shall have a right to challenge the written reasons for denial of requests made in terms of subsection (1). (4) if, in accordance with subsection (1) (b), personal information is communicated to a data subject, the data subject shall be advised of the right in terms of section 27 to challenge the correctness of the information. correction of personal information 21 . (1) a data subject sha1l free of charge have a right to chailenge the correctness of information by lequesting that a data controller - (a) corect or delete personal information about the data subject in its possession or under its control that is inaccurate, in'elevant, excessive, out of date, incomplete, misleading or obtained unlawfully; or (b) destroy or delete a recold of personal information about the data subject that the data controller is no longer authorised to retain. (2) a data controller shall, on receipt of a request in terms of subsection (1), take reasonable steps to investigate the challenge lodged and - (a) coltect, destroy or delete the information; or (b) provide the data subject, with cledible evidence in support of the conectness of the informatiou. (3) where credible evidence has been plovided under subsection (2) (b), the data subject may apply to the commission to investigate the disputed information. (4) where the data controller has taken steps under subsection (z) (a) that lesult in a change to the information and the changed information has an irnpact on decisions that have been ol will be taken in respect of the data subject in question, the data contloller sha11, within 7 working days, inform each person or body or data controllel party to whom the personal information has been disclosed ofthose steps.",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"212 (5)thedatacontrollershallnotifyadalasubject,whohasmadea request in terms of subsection (1), of the outcome of the lequest within a peliod of 14 days of the making of the request' data controller to give effect to principles 28. the data controllet shall ensure that the principles set out under this act and all the measures that give effect to the principles are complied with' prohibition on processing of sensitive personal information 29. unless specifically permitted under this act, a data controlier sha1i not process personal information concerning a - part iv _ exemptions from protection on proces sing of personal information exemption on data subject's spiritual, religious or philosophical beliefs 30.(1)theprohibitiononprocessingpersonaiinfor.mationofdatasubi""ct,s spiritual, religious or philosophical beliefs sha1l not apply if the processing is carried out by - (a) (b) (b) (a) child who is subject to parental control in terms of the 1aw; or data subject's spiritual, religiotts or philosopliical beliefs' race or ethnic origin, trade union membership, political affiliation, health, sexual life or criminal behaviour' spiritual ol religious organisations, or independent sections of those organisations: pr.ovidedthattheinformationconcel.nsdatasubjectsbelonging to those organisations; institutions founded on spiritual, religious or philosophical principles with respect to their members or employees or other persons belonging to the institution, if it is necessary to achieve their airns and plinciples; or'",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"213 (c) other institutions, if the processing is necessary to protect the spiritual, religious or philosophical welfare of the data subjects, unless they have indicated that they object to the processing. (2) in cases under subsection (1) (a), the prohibition shall not apply to processing of pelsonal information concerning the spirit, retigion or philosophy of life of family members of the data subjects, where - (a) the association concerned maintains regular contact with those family members in connection with its aims; and (b) the family members have given explicit consent in wr-iting to the processing. (3) personal information concerning a data subject's spiritual, religious ol philosophical beliefs under subsections (1) and (2), shall not be supplied to thild parties without the consent of the data subject. exemption on data subject's race 31. (1) the prohibition on processing personal information concerning a data subject's race shall not apply if the plocessing is carried out to - (a) identify data subjects and only when this is essential for' that purpose; and (b) comply with the law. (2) in the cases refened to under subsection (1), personal information shall not be supplied to third parties without the consent of the data subject. exemption on data subject's trade union rnembership 32. (1) the prohibition on processing personal information on a data subject's trade union membership, sha1l not apply to the processing by the tracle union to which the data subject belongs or the tlade union federation to which tlrat trade union belongs, where the processing is necess ary to achieve the aims of the trade union or trade union fedelation.",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"274 (2) in the cases leferred to under subsection (1), pelsonal information shall not be supplied to thild pafiies without the consent of the data subject. exernption on data subject's political affiliation 33. (1) the prohibition on processing personal information conceming a data subject's political affiliation, shall not apply to processing by an institution founded on political principles of the personal information of their membels or employees or other persons belonging to the institution, if such processing is necessary to achieve the aims ol principles of the institution. (2) in the cases under subsection (1), per:sonal information shall not be supplied to third parties without the consent of the data subject. exernption on data subject's health or sexual life 34. (1) the prohibition on processing personal inforrnation on a data subject's health or sexual life, shall not apply to the processing by - (a) medical professionals, healthcale institutions ol facilities ol social services, if such plocessing is necessary fol the proper treatment and care of the data subject, ol for the administration of the institution ol professional plactice concerned; insurance companies, medical aid scheme administlators and managed heaithcale organisations, where such processing is necessary for - (b) (i) assessing the lisk to be insuled by the insurance company or covered by the medical aid scheme and the data subject has not objected to the processing; the performance of an insurance or medical aid agreement; or the enfolcement of any contractual r1ghts and obligations; (ii) (iii)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"275 (c) schoors, where such processing is necessal.y to provide special support for pupiis or making special affange_ ments in connection with their heaith or sexual life; (d) institutions of probation, child protection or guardianship, where such processing is necessary forihe per_ formance of their legal duties; (e) commissioner of conectional service, where such processing is necessary in connection with the implementa_ tion of prison sentences or detention measures; or (0 administrative bodies, pension funds, employers or institutions wor.king for them, where such processing is necessary for - (i) the implementation of the provisions of the law, pension legulations ol collective agreements which create rights dependent on the health or sexual life ofthe data subject; or (ii) the reintegr.ation of or support for workers or flffih ""#t:lj?""'"" #,:iin c onnecrion with (.2) in cases under subsection (1), the information shall be processed by a data contt'oller subject to an obligation of confidentiality by vir-tue of office, emplo1'ment, profession or legal provision, or established by a wdtten agreement betq'een the data controller and the data subject. (3) a data contt'oller that is pelmitted to process information on a data subject's health or sexual life in telms of this section and is not subject to an obligation of confidentiality by virtue of office, pr-ofession or. legal proririor,, shail treat the information as conficlential, unless the r.esponsible party is re- quiled by larv ol in connection with their duties to communicate the information to other pa'ties who are autho,ised to process such infor-mation, (4) the prohibition on processing any of the categories of personal information shall not apply whe'e it is necessary to supplement the processing of per-sonal information on a data subject,s health, *itt u view to the pr.oper",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,".rnor/\?qeq isurrul-rc uo uorlbulrojul jo suisseco.rd eql lueuelddns ol {-rbssecou si surssecord qcns ereql\ fiddu 1ou il?qs (q) 6z uollcos ui ol pa.uajej uoll?iujojul leuuos:ed 5o sauoselec eqt 3o ,(ue sutsseco.rd uo uoltlglqo-rd eq1 (f) 'l\ei rnoqel oqt qtll\ ecue4duroc ur peqsrlq?tse soinj eql qtia\ ecu?pjocce ui eculd e>1q llcqs .iellofluoc ?tup erll jo ecl -a-ras eql ut leuuosred sutu.tecuoc uoiletrijojtii;o sutsseco-rd eq1 (g) 'ocra.jes .naql ur suos.ted lsute8e jo llreql lsutesu pellrruuloj oq ol pelcedxe eq ,(lqeuoseoj uec jo ueeq eaeq qclql\ secuojjo iuururrjo 01 uoq?iej ur slsejelul elzu4r8el neql lcelojd jo llcelqns ewp lep, oj ocrljes e eptno:d.to '1noqu uolsrcep e e>le,1 ot jep.ro ut 1celqns ewp e {c1 uollecllddu ue ssessu - o1 sesod:nd 1ngru.e1ur*o jleql joj uollurujojul eql sesseco.rd oq/\4. rollo.rluos ?]up u o1 ,(1ddu ]ou fluqs uo4rqrqo.rd eq1 (z) ',\{ui oql q:}t/k ocuzprocce ui uollulllrojul }blil poulelqo oaeii otlly\ jellojluoc elzp e,(q ;o mu1 fuiluijc surr(1ddz qll/h rd.bi ,,(q pes.ruqc ,(poq u ,(q lno par.lruc sr sursseco-rd eq1 e.raqrrr ,(1dde 1ou 11ut1s 'rnola.uqeq ieuiuiijo s,lceiqns elep e uo uoilbiujojui ieuosjed surssecord uo uollrqrqo.rd eql (t) '99 rnolaqaq 1eulrrrlrr s,1aafqns b]sp uo uollduraxg 'g) pue (q)(t) uoltcesqns;o uorlzctlddu eqt suru;ecuoc solnj pelrlep ejoul equcseld,(eur uorssrruruoj eql (q) ' ssrlsrlbls jo qc.ieosej crjrluercs;o esofund ol{i joj ,(lesseceu sr sutssecold eql (q) (z) (q) (r) -uoc uorluur.iojul oq1 uoq,ry\ uro-r; lcelqns ll""qs scrlslje:icurcqc pelljequl sutu.recuoc - sselun'pourelqo ueeq suq peu.iec etep e;o lcedser ut pessecojd eq lou uottuurrojul leuos.ied (s) 'lcelqns ?lup eql jo o,r?c .ro 1ueur13e4 9lz",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"277 permitted under this section. general exemption on sensitive personal information 36. without prejudice to sections 29 to 35, the prohibition on processing personal information shall not apply where - (a) processing is carried out with prior parentar consent where the data subject is a child and is subject to parental control in terms of the law; (b) processing is necessary for the estabrishment, exercise or defence of a right or obligation in law; (c) processing is necessary to comply with an obtigation of international public law ; (d) the commission has granted authority in terms of section 37 for processing in the public interest, and appropriate guarantees have been put in place in law to pr.otect the data subject's privacy; (e) processing is carried out with the consent of the data subject; or (f) the information has deriberarely been made pubric by the data subject. authorisation by the commission 37 . (1) the commission may authorise a data controllel to process personal infotmation, where the commission is satisfied that, in the circumstances of the case- (a) the public intelest in the processing outweighs, to a substantial degree, any intelference with the privacy of the data subject that could result fi-om such pr.ocessing; or. the processing involves a clear benefit to the clata subject or a thild party tirat outweighs, to a substantial degree, (b)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"278 any interference with the privacy of the data subject or third party that could r.esult from such processin!. (2) the public interest'efened to in subsection (1)(a) incrudes _ (a) the legitimate interests of state security; (b) the prevention, detection and prosecution of offences; (c) important economic and financiar interests of the state or a public body; (d) fostering compliance with legal plovisions es_ tablished in the interests referred to under para_ graphs (b) and (c); or (e) historical, statistical or research purposes and the data controller has established appropriate safe_ guards against the personal data being used for any other puryoses. (3) the commission may impose reasonable conditions in r.espect of any authorisation issued under subsection (1). exemption for processing of personal data for historical, statistical and re- search purposes 3 8 ' (1) the fulther processing of personal information for historical, sta- tistical and research purposes is exempt fiom all the information protection prin_ ciples except - (a) the principle regulating security safeguards; and (b) the principle regulating information quality. (2) the data controlle'shall establish appropriate safeguards against the use of the data for any other purpose.",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
Lesotho,2/15/24,"280 no action by the comrnission 47. (1) the commission may, after receiving a complaint in terms of section 39, decide not to take action if, in the commission's opinion - the length of time that has elapsed between the date on which the subject matter of the complaint arose and the date on which the compiaint was made is such that an investigation of the complaint is no longer practicable or desilable; the subject matter of the complaint is trivial; the complaint is frivolous, vexatious ol is not made in good faith; the complainant does not desire that action be taken or. continued; the complainant does not have a sufficient pelsonal interest in the subject matter of the complaint; the complaint relates to a mattel governed by an approved code of conduct which makes plovision for a complaints procedure, and the complainant has failed to use the complaints procedure as plovided in that code; or the complaint lelates, in whole ol in part, to a mattel that is more properly within the jurisdiction of another.regulatory body, (2) notwithstanding anything in subsection (1), the commission may in its discretion decide not to take any further action on a complaint if, in the course of an investigation of the complaint, it appears to the commission that, any furthel action is unnecessary or inappropriate. (3) in any case where the comrnission decides to take no action, ol no furlher action, on a complaint, the commission shall inform the complainant of that decision and the reasons for it. (a) (b) (c) (d) (e) (d (e)",https://www.centralbank.org.ls/images/Legislation/Principal/Data_Protection_Act_2011.pdf,Data Protection Law
